Timestamp,Temperature (C),Humidity (%),Sound,Light
4523,21.67,24.44,0.00,802.00
7523,21.90,24.53,40535.39,808.00
10523,21.90,24.51,38756.95,799.00
13523,21.90,24.58,15645.14,798.00
16523,21.89,24.37,24607.76,801.00
19523,21.91,24.47,25345.06,789.00
22523,21.90,24.26,16289.24,801.00
25523,21.90,24.29,25401.15,800.00
28523,21.90,24.38,11712.30,815.00
31523,21.90,24.38,14267.73,803.00
34523,21.90,24.46,13598.81,804.00
37523,21.89,24.56,11514.88,788.00
40523,21.88,24.40,13669.33,814.00
43523,21.88,24.38,12696.62,795.00
46523,21.87,24.28,13841.45,778.00
49523,21.86,24.26,13938.15,779.00
52523,21.86,24.22,16904.66,775.00
55523,21.85,24.17,13760.37,777.00
58523,21.85,24.10,13207.15,776.00
61523,21.83,24.06,14069.21,777.00
64523,21.83,24.08,13726.13,779.00
67523,21.82,24.04,14761.12,778.00
70523,21.81,24.06,21589.47,777.00
73523,21.80,24.00,19376.61,775.00
76523,21.79,23.92,13388.75,783.00
79523,21.78,23.98,18527.10,779.00
82523,21.78,24.07,19400.96,776.00
85523,21.77,24.18,15256.33,775.00
88523,21.77,24.23,15610.77,775.00
91523,21.76,24.19,14209.71,776.00
94523,21.76,24.24,34286.95,774.00
97523,21.75,24.29,16194.11,777.00
100523,21.73,24.30,14317.03,774.00
103523,21.73,24.24,12945.08,776.00
106523,21.72,24.24,11995.57,777.00
109523,21.71,24.10,11480.25,778.00
112523,21.71,23.87,14148.97,778.00
115523,21.70,23.93,12171.22,776.00
118523,21.69,23.87,13493.60,775.00
121523,21.69,23.96,12262.86,774.00
124523,21.68,23.99,20983.26,775.00
127523,21.66,23.89,13172.17,777.00
130523,21.66,23.99,14031.29,777.00
133523,21.66,24.01,13420.32,776.00
136523,21.65,23.99,26834.70,777.00
139523,21.64,23.90,14626.90,776.00
142523,21.62,23.84,14226.53,774.00
145523,21.62,23.75,11223.90,786.00
148523,21.61,23.77,17780.92,774.00
151523,21.61,23.84,15690.08,776.00
154523,21.61,23.84,12249.37,776.00
157523,21.60,23.78,16012.27,774.00
160523,21.59,23.81,20346.85,777.00
163523,21.58,23.86,18713.33,775.00
166523,21.57,23.74,16726.30,776.00
169523,21.57,23.65,25624.51,776.00
172523,21.56,23.63,15353.32,773.00
175523,21.55,23.69,15664.21,777.00
178523,21.55,23.73,14618.58,778.00
181523,21.54,23.70,11226.95,776.00
184523,21.53,23.65,13278.69,775.00
187523,21.53,23.67,13855.13,775.00
190523,21.51,23.64,20926.48,776.00
193523,21.51,23.70,12926.78,789.00
196523,21.51,23.72,16615.50,775.00
199523,21.50,23.67,16274.28,777.00
202523,21.49,23.65,14470.24,777.00
205523,21.49,23.66,33339.53,777.00
208523,21.49,23.69,49999.46,777.00
211523,21.48,23.72,16149.81,775.00
214523,21.47,23.73,47364.72,778.00
217523,21.47,23.76,26089.12,777.00
220523,21.46,23.81,26362.33,777.00
223523,21.46,23.82,12577.05,775.00
226523,21.45,23.72,12070.47,778.00
229523,21.44,23.70,14406.74,777.00
232523,21.44,23.60,24301.50,779.00
235523,21.43,23.63,16558.32,778.00
238523,21.43,23.68,13944.94,792.00
241523,21.42,23.75,30838.71,787.00
244523,21.41,23.73,26324.47,786.00
247523,21.41,23.77,23216.33,785.00
250523,21.41,23.82,19049.09,781.00
253523,21.41,23.88,23437.35,786.00
256523,21.40,23.91,21696.60,783.00
259523,21.40,23.95,28841.75,774.00
262523,21.41,23.95,17194.16,778.00
265523,21.39,23.83,23039.41,785.00
268523,21.38,23.78,16248.26,785.00
271523,21.38,23.70,30529.74,782.00
274523,21.38,23.63,39823.08,777.00
277523,21.36,23.69,36099.32,778.00
280523,21.36,23.61,20450.96,786.00
283523,21.35,23.51,25678.83,777.00
286523,21.34,23.56,28112.04,775.00
289523,21.33,23.60,19754.74,774.00
292523,21.33,23.51,28633.17,776.00
295523,21.33,23.49,22388.86,775.00
298523,21.33,23.46,31660.95,776.00
301523,21.32,23.46,26772.93,777.00
304523,21.32,23.43,34224.96,777.00
307523,21.31,23.46,27971.97,775.00
310523,21.31,23.52,18450.64,775.00
313523,21.30,23.63,34265.15,773.00
316523,21.30,23.68,28321.99,773.00
319523,21.29,23.71,21877.21,776.00
322523,21.29,23.76,31519.91,773.00
325523,21.28,23.77,45719.66,773.00
328523,21.27,23.78,25287.07,777.00
331523,21.28,23.81,36418.80,773.00
334523,21.27,23.81,34381.06,776.00
337523,21.26,23.83,32831.58,773.00
340523,21.26,23.81,30477.55,777.00
343523,21.26,23.79,26600.22,774.00
346523,21.25,23.79,39280.31,775.00
349523,21.25,23.71,48046.73,772.00
352523,21.24,23.76,30921.04,773.00
355523,21.25,23.77,28912.74,773.00
358523,21.24,23.75,24299.32,776.00
361523,21.24,23.78,33614.75,771.00
364523,21.24,23.84,30616.93,775.00
367523,21.23,23.87,36269.57,773.00
370523,21.23,23.92,28735.85,775.00
373523,21.23,23.94,17403.04,773.00
376523,21.23,23.89,29663.28,772.00
379523,21.22,23.90,29941.81,788.00
382523,21.22,23.93,20448.15,783.00
385523,21.22,23.89,19240.27,784.00
388523,21.21,23.88,24325.78,793.00
391523,21.21,23.89,29318.73,789.00
394523,21.21,23.96,20137.84,792.00
397523,21.21,23.99,43647.16,789.00
400523,21.21,24.04,38282.44,785.00
403523,21.21,24.08,26635.43,778.00
406523,21.20,24.12,34736.85,782.00
409523,21.21,24.11,23034.24,780.00
412523,21.19,24.07,31752.17,768.00
415523,21.18,24.01,20153.36,777.00
418523,21.18,23.99,20572.38,777.00
421523,21.18,23.83,21647.00,775.00
424523,21.17,23.75,24888.22,780.00
427523,21.17,23.69,14558.12,778.00
430523,21.17,23.74,24071.24,768.00
433523,21.17,23.83,22227.66,767.00
436523,21.17,23.85,20754.37,768.00
439523,21.17,23.86,22678.80,767.00
442523,21.16,23.89,36556.46,769.00
445523,21.16,23.90,14183.28,773.00
448523,21.16,23.88,20812.19,771.00
451523,21.15,23.87,35719.76,771.00
454523,21.15,23.86,17134.45,773.00
457523,21.14,23.89,18864.18,773.00
460523,21.14,23.94,21062.75,774.00
463523,21.14,23.91,39741.77,775.00
466523,21.14,23.92,20726.68,777.00
469523,21.14,23.92,19000.74,778.00
472523,21.14,23.96,21216.08,778.00
475523,21.13,24.00,16634.97,777.00
478523,21.13,24.03,21515.16,775.00
481523,21.13,24.04,36827.40,777.00
484523,21.12,24.06,49956.57,781.00
487523,21.12,24.06,19405.58,778.00
490523,21.12,24.06,20946.38,777.00
493523,21.12,24.07,20772.00,778.00
496523,21.12,24.06,19954.52,777.00
499523,21.12,24.07,19197.06,777.00
502523,21.11,23.98,18470.43,776.00
505523,21.11,23.93,19651.46,777.00
508523,21.10,23.98,17362.88,776.00
511523,21.10,24.02,22318.42,793.00
514523,21.10,24.01,30734.74,779.00
517523,21.09,24.03,39591.41,776.00
520523,21.09,24.04,30658.50,778.00
523523,21.09,24.03,26529.74,777.00
526523,21.08,24.03,20253.63,776.00
529523,21.08,24.05,24216.86,776.00
532523,21.08,24.05,19841.81,778.00
535523,21.07,24.02,26899.69,778.00
538523,21.07,24.02,20561.93,779.00
541523,21.07,24.04,18523.40,768.00
544523,21.07,24.05,18266.05,781.00
547523,21.07,24.03,15433.38,773.00
550523,21.07,24.00,16380.15,776.00
553523,21.07,23.99,21003.88,776.00
556523,21.07,24.02,16351.71,779.00
559523,21.07,24.02,14000.06,778.00
562523,21.06,23.97,19059.96,777.00
565523,21.05,23.97,15884.70,778.00
568523,21.05,23.98,14081.23,777.00
571523,21.05,23.98,20645.94,777.00
574523,21.05,24.02,22142.59,776.00
577523,21.04,24.03,22835.05,778.00
580523,21.04,24.03,15499.35,779.00
583523,21.04,24.06,16433.75,779.00
586523,21.05,24.09,11507.68,778.00
589523,21.04,24.08,11789.80,780.00
592523,21.04,24.06,20054.53,779.00
595523,21.04,24.04,14026.90,779.00
598523,21.04,24.03,15218.11,781.00
601523,21.04,23.99,20019.84,780.00
604523,21.04,23.99,14156.44,781.00
607523,21.03,24.00,20020.43,788.00
610523,21.03,24.01,12171.15,781.00
613523,21.03,24.03,26181.17,778.00
616523,21.03,24.05,17669.30,779.00
619523,21.02,24.06,14950.91,778.00
622523,21.02,24.08,13986.48,779.00
625523,21.02,24.09,20011.40,777.00
628523,21.01,24.10,18584.25,780.00
631523,21.01,24.10,18580.01,778.00
634523,21.01,24.10,17555.96,779.00
637523,21.01,24.08,17774.19,796.00
640523,21.01,24.05,16049.92,780.00
643523,21.01,24.04,20119.11,780.00
646523,21.01,24.04,13043.55,780.00
649523,21.01,24.00,15516.24,779.00
652523,21.01,24.00,17074.25,780.00
655523,21.00,24.01,13345.81,786.00
658523,21.00,24.03,16667.12,779.00
661523,21.00,24.00,13524.75,780.00
664523,21.00,23.99,14229.15,780.00
667523,21.01,24.00,37586.11,779.00
670523,21.01,24.03,24110.71,781.00
673523,21.00,24.04,17555.78,778.00
676523,21.00,24.05,19138.52,781.00
679523,21.00,24.05,24790.21,786.00
682523,21.00,24.06,15788.03,780.00
685523,20.98,24.05,16777.63,782.00
688523,20.99,24.07,26741.74,778.00
691523,20.98,24.06,13792.79,785.00
694523,20.98,23.94,16693.54,781.00
697523,20.98,23.99,15921.75,781.00
700523,20.98,24.05,20802.05,784.00
703523,20.98,24.07,16123.42,770.00
706523,20.98,24.07,20982.03,785.00
709523,20.98,24.08,12531.17,774.00
712523,20.98,24.12,20051.77,785.00
715523,20.97,24.11,23245.79,784.00
718523,20.97,24.11,22739.81,781.00
721523,20.96,24.10,15904.26,782.00
724523,20.96,24.10,14700.14,784.00
