Timestamp,Temperature (C),Humidity (%),Sound,Light
3925,22.08,25.45,0.00,959.00
6925,22.34,25.48,13217.77,940.00
9925,22.33,25.34,12299.84,917.00
12925,22.31,25.39,12831.60,930.00
15925,22.30,25.45,11246.98,940.00
18925,22.29,24.97,13403.42,956.00
21925,22.27,24.90,14092.39,912.00
24925,22.25,24.69,17001.36,914.00
27925,22.25,24.74,12725.54,919.00
30925,22.23,24.58,12064.67,918.00
33925,22.22,24.56,15148.55,919.00
36925,22.20,24.26,12424.89,920.00
39925,22.18,24.33,15031.06,917.00
42925,22.17,24.12,17492.99,922.00
45925,22.15,24.06,17597.41,922.00
48925,22.13,24.02,14983.36,935.00
51925,22.12,24.04,15286.31,927.00
54925,22.11,23.92,16862.42,931.00
57925,22.09,23.98,14313.03,932.00
60925,22.08,24.07,16777.97,935.00
63925,22.06,24.11,19002.06,940.00
66925,22.05,24.14,27694.70,946.00
69925,22.04,23.94,23430.29,942.00
72925,22.02,23.88,13564.19,942.00
75925,22.01,23.99,11538.63,939.00
78925,22.00,23.85,12702.00,939.00
81925,21.98,23.72,11347.10,938.00
84925,21.96,23.69,12153.65,938.00
87925,21.96,23.80,14803.07,936.00
90925,21.95,23.75,14234.80,935.00
93925,21.93,23.79,11492.67,933.00
96925,21.93,23.77,12857.71,927.00
99925,21.91,23.72,15829.62,926.00
102925,21.90,23.77,15225.13,926.00
105925,21.89,23.77,15319.69,925.00
108925,21.87,23.71,15669.68,921.00
111925,21.86,23.70,12332.90,918.00
114925,21.85,23.75,11682.80,916.00
117925,21.84,23.75,12040.75,912.00
120925,21.83,23.79,16180.93,912.00
123925,21.82,23.77,15282.83,909.00
126925,21.81,23.72,18586.37,908.00
129925,21.80,23.79,19875.10,907.00
132925,21.80,23.79,18028.67,906.00
135925,21.78,23.87,22749.91,906.00
138925,21.78,23.84,18433.13,905.00
141925,21.76,23.88,16151.63,906.00
144925,21.75,23.88,18744.31,904.00
147925,21.75,23.92,14996.57,904.00
150925,21.74,23.84,11435.65,905.00
153925,21.73,23.89,9318.39,904.00
156925,21.73,23.97,11468.64,903.00
159925,21.72,23.92,11347.58,904.00
162925,21.72,23.91,14034.28,905.00
165925,21.72,23.97,11148.11,903.00
168925,21.71,23.90,17622.38,903.00
171925,21.70,23.86,20090.21,904.00
174925,21.70,23.81,14050.48,903.00
177925,21.69,23.77,34281.48,903.00
180925,21.68,23.82,34902.91,903.00
183925,21.68,23.81,13886.71,904.00
186925,21.66,23.74,40110.70,903.00
189925,21.66,23.72,48301.73,902.00
192925,21.64,23.65,15538.26,904.00
195925,21.64,23.62,10847.76,900.00
198925,21.63,23.65,20104.14,903.00
201925,21.62,23.68,16716.66,904.00
204925,21.61,23.72,20337.30,903.00
207925,21.60,23.71,15654.65,903.00
210925,21.60,23.70,24334.11,899.00
213925,21.59,23.73,18335.20,904.00
216925,21.57,23.68,17848.36,903.00
219925,21.57,23.67,16728.50,904.00
222925,21.56,23.71,20477.55,903.00
225925,21.55,23.72,25246.09,902.00
228925,21.55,23.75,18855.00,903.00
231925,21.54,23.72,15090.49,902.00
234925,21.54,23.73,23989.16,902.00
237925,21.53,23.83,19440.55,904.00
240925,21.53,23.79,24047.45,903.00
243925,21.52,23.84,20995.19,902.00
246925,21.52,23.81,19474.05,901.00
249925,21.51,23.85,21356.29,903.00
252925,21.51,23.94,23624.75,904.00
255925,21.51,23.85,29018.78,905.00
258925,21.50,23.89,24542.58,917.00
261925,21.50,23.79,15834.77,905.00
264925,21.49,23.75,26421.77,906.00
267925,21.48,23.76,19190.22,905.00
270925,21.48,23.80,22528.38,907.00
273925,21.47,23.81,18021.60,908.00
276925,21.47,23.84,23771.19,903.00
279925,21.47,23.75,21980.12,911.00
282925,21.46,23.79,22793.48,913.00
285925,21.45,23.85,26993.88,913.00
288925,21.45,23.92,22629.07,923.00
291925,21.44,23.91,21113.81,916.00
294925,21.44,24.06,26627.09,918.00
297925,21.44,24.00,23282.23,918.00
300925,21.44,23.90,23257.38,918.00
303925,21.44,23.88,43757.58,920.00
306925,21.43,23.74,24138.62,920.00
309925,21.42,23.73,24477.67,921.00
312925,21.42,23.73,24296.46,920.00
315925,21.41,23.68,22600.18,920.00
318925,21.41,23.67,27245.65,921.00
321925,21.40,23.63,32548.32,923.00
324925,21.40,23.61,40731.39,920.00
327925,21.39,23.63,25587.76,919.00
330925,21.38,23.68,24575.79,920.00
333925,21.38,23.73,20412.79,937.00
336925,21.38,23.68,24122.28,921.00
339925,21.37,23.65,26663.13,921.00
342925,21.36,23.63,24924.99,922.00
345925,21.36,23.61,29852.15,923.00
348925,21.35,23.62,27027.36,921.00
351925,21.34,23.59,24978.64,923.00
354925,21.34,23.62,24932.56,923.00
357925,21.33,23.62,24472.64,925.00
360925,21.33,23.63,14369.95,926.00
363925,21.33,23.68,22266.70,926.00
366925,21.33,23.68,28791.14,928.00
369925,21.32,23.61,26123.59,932.00
372925,21.31,23.58,17418.61,935.00
