Timestamp,Temperature (C),Humidity (%),Sound,Light
1120768,21.52,26.63,0.00,44.00
1123768,21.80,26.84,19615.58,42.00
1126768,21.80,26.80,17424.92,41.00
1129768,21.80,26.67,13168.52,61.00
1132768,21.79,26.57,19083.91,55.00
1135768,21.78,26.52,18095.16,56.00
1138768,21.77,26.47,14708.79,55.00
1141768,21.77,26.44,21772.68,54.00
1144768,21.76,26.43,15446.64,56.00
1147768,21.76,26.44,17848.25,60.00
1150768,21.75,26.44,20139.38,58.00
1153768,21.74,26.44,20214.12,62.00
1156768,21.73,26.44,13563.56,55.00
1159768,21.72,26.44,25280.20,62.00
1162768,21.71,26.44,36400.93,51.00
1165768,21.70,26.45,24485.15,53.00
1168768,21.70,26.44,20121.27,56.00
1171768,21.69,26.46,15716.38,54.00
1174768,21.66,26.46,15755.14,56.00
1177768,21.66,26.46,24348.03,58.00
1180768,21.64,26.46,12295.48,59.00
1183768,21.63,26.47,16452.40,180.00
1186768,21.62,26.46,18542.28,217.00
1189768,21.61,26.45,24893.60,164.00
1192768,21.61,26.42,20755.73,190.00
1195768,21.59,26.41,33451.14,60.00
1198768,21.58,26.41,31302.38,55.00
1201768,21.56,26.39,24009.30,63.00
1204768,21.55,26.38,29862.86,63.00
1207768,21.54,26.36,26757.73,55.00
1210768,21.54,26.36,21709.01,53.00
1213768,21.53,26.34,25895.18,51.00
1216768,21.52,26.33,19901.18,62.00
1219768,21.51,26.33,30657.49,53.00
1222768,21.49,26.32,30808.89,56.00
1225768,21.49,26.31,14681.11,54.00
1228768,21.48,26.30,15317.40,53.00
1231768,21.46,26.30,16067.84,52.00
1234768,21.45,26.30,12397.82,53.00
1237768,21.45,26.29,19772.92,54.00
1240768,21.43,26.29,15036.27,53.00
1243768,21.42,26.27,11749.69,53.00
1246768,21.41,26.27,17933.26,55.00
1249768,21.40,26.29,15531.80,53.00
1252768,21.38,26.29,17543.42,53.00
1255768,21.38,26.27,17121.26,54.00
1258768,21.37,26.27,19219.16,55.00
1261768,21.36,26.27,18567.42,52.00
1264768,21.35,26.27,20424.67,52.00
1267768,21.34,26.27,26558.07,59.00
1270768,21.33,26.27,13107.39,49.00
1273768,21.31,26.27,14753.46,53.00
1276768,21.31,26.27,20154.11,53.00
1279768,21.30,26.27,17438.85,53.00
1282768,21.29,26.28,19318.91,52.00
1285768,21.29,26.28,25618.07,52.00
1288768,21.27,26.29,24204.93,51.00
1291768,21.26,26.28,18240.74,48.00
1294768,21.25,26.29,24945.35,44.00
1297768,21.24,26.29,15680.85,61.00
1300768,21.23,26.29,22444.40,52.00
1303768,21.22,26.29,18284.91,62.00
1306768,21.21,26.30,25812.82,53.00
1309768,21.20,26.30,13797.61,54.00
1312768,21.19,26.31,17644.80,53.00
1315768,21.18,26.31,22529.29,62.00
1318768,21.17,26.31,20614.75,53.00
1321768,21.16,26.31,24400.51,48.00
1324768,21.15,26.32,25266.55,53.00
1327768,21.14,26.33,19787.99,49.00
1330768,21.13,26.33,26397.38,54.00
1333768,21.12,26.34,20673.98,60.00
1336768,21.11,26.34,25989.80,52.00
1339768,21.10,26.38,32995.73,53.00
1342768,21.10,26.48,15678.58,54.00
1345768,21.10,26.48,16699.26,55.00
1348768,21.09,26.46,24156.98,54.00
1351768,21.08,26.44,29688.14,54.00
1354768,21.08,26.44,17495.79,53.00
1357768,21.07,26.44,16699.95,62.00
1360768,21.05,26.44,11883.65,54.00
1363768,21.04,26.45,13477.51,54.00
1366768,21.04,26.45,13039.23,54.00
1369768,21.03,26.44,11738.02,52.00
1372768,21.02,26.45,13750.94,53.00
1375768,21.01,26.46,12993.71,54.00
1378768,21.00,26.46,17664.64,53.00
