Timestamp,Temperature (C),Humidity (%),Sound,Light
3858,21.77,25.79,0.00,54.00
6858,21.77,25.83,26642.88,58.00
9858,21.74,25.78,19747.19,54.00
12858,21.72,25.75,27897.64,52.00
15858,21.70,25.74,25651.31,51.00
18858,21.67,25.72,33294.65,52.00
21858,21.65,25.72,37747.03,53.00
24858,21.63,25.71,26157.67,53.00
27858,21.60,25.73,48156.24,53.00
30858,21.58,25.75,37422.34,52.00
33858,21.56,25.74,33261.03,54.00
36858,21.53,25.76,39965.21,53.00
39858,21.51,25.79,22827.60,49.00
42858,21.49,25.81,49651.73,47.00
45858,21.47,25.82,38113.63,52.00
48858,21.46,25.83,16220.91,53.00
51858,21.44,25.84,30950.24,51.00
54858,21.41,25.85,16816.25,58.00
57858,21.39,25.90,14432.55,51.00
60858,21.36,25.94,25461.20,53.00
63858,21.33,26.00,15790.58,49.00
66858,21.30,26.01,12645.89,52.00
69858,21.28,26.03,24410.14,53.00
72858,21.25,26.08,16823.27,54.00
75858,21.23,26.14,17088.21,52.00
78858,21.20,26.17,18342.74,52.00
81858,21.17,26.22,21843.00,50.00
84858,21.14,26.26,16604.27,48.00
87858,21.11,26.29,24005.26,51.00
90858,21.09,26.30,22269.85,51.00
93858,21.06,26.35,11523.46,51.00
96858,21.04,26.34,13866.94,52.00
99858,21.02,26.40,20003.47,54.00
102858,21.00,26.40,18980.73,52.00
105858,20.96,26.47,18738.88,57.00
108858,20.94,26.50,29754.88,51.00
111858,20.91,26.51,24079.97,52.00
114858,20.89,26.49,19936.38,52.00
117858,20.86,26.54,26196.59,48.00
120858,20.84,26.60,18869.65,52.00
123858,20.81,26.64,20060.64,52.00
126858,20.79,26.63,17106.78,52.00
129858,20.78,26.67,25696.65,53.00
132858,20.76,26.73,12550.31,57.00
135858,20.73,26.75,16431.13,51.00
138858,20.71,26.76,22107.62,55.00
141858,20.69,26.79,18021.23,52.00
144858,20.67,26.85,22164.84,52.00
147858,20.64,26.92,16181.61,50.00
150858,20.63,26.92,19975.17,52.00
153858,20.62,26.93,25726.32,49.00
156858,20.60,26.98,18480.26,53.00
159858,20.58,26.95,21973.51,51.00
162858,20.56,27.03,38139.16,52.00
165858,20.55,27.07,17461.23,52.00
168858,20.52,27.08,17496.64,52.00
171858,20.51,27.04,23582.53,57.00
174858,20.48,27.14,28505.92,52.00
177858,20.47,27.17,17370.04,54.00
180858,20.45,27.15,13987.66,55.00
183858,20.43,27.20,11083.97,52.00
186858,20.41,27.21,14091.40,57.00
189858,20.39,27.24,14511.45,51.00
192858,20.37,27.27,11426.52,50.00
195858,20.35,27.34,12786.58,50.00
198858,20.33,27.34,12252.60,57.00
201858,20.31,27.37,13426.96,52.00
204858,20.29,27.38,12129.01,57.00
207858,20.28,27.35,12408.11,51.00
210858,20.27,27.37,11428.79,52.00
213858,20.25,27.44,18182.84,55.00
216858,20.24,27.51,13452.43,55.00
219858,20.22,27.50,19219.85,52.00
222858,20.20,27.50,18610.66,50.00
225858,20.19,27.55,14937.04,52.00
228858,20.17,27.55,16720.48,51.00
231858,20.15,27.54,16308.08,52.00
234858,20.14,27.58,29679.72,51.00
237858,20.12,27.62,19587.30,49.00
240858,20.10,27.63,42065.59,53.00
243858,20.09,27.70,22746.02,52.00
246858,20.08,27.71,25419.07,59.00
249858,20.07,27.72,24102.70,52.00
252858,20.05,27.74,21962.46,52.00
255858,20.03,27.80,29298.28,53.00
258858,20.01,27.79,28668.17,53.00
261858,20.00,27.75,17998.55,52.00
264858,19.99,27.79,20119.64,51.00
267858,19.97,27.84,27363.01,53.00
270858,19.95,27.86,23034.77,58.00
273858,19.94,27.86,13599.79,49.00
276858,19.92,27.90,24264.22,53.00
279858,19.90,27.96,23058.67,52.00
282858,19.89,27.98,22358.35,52.00
285858,19.87,28.00,22409.41,53.00
288858,19.86,28.04,17947.97,53.00
291858,19.84,28.05,14445.20,53.00
294858,19.83,28.05,18719.68,56.00
297858,19.82,28.11,14414.27,53.00
300858,19.81,28.14,15134.76,52.00
303858,19.80,28.14,22990.88,53.00
306858,19.79,28.14,19737.62,53.00
309858,19.78,28.13,19699.25,52.00
312858,19.78,28.14,18907.40,60.00
315858,19.75,28.20,18907.85,53.00
318858,19.75,28.20,18151.71,53.00
321858,19.73,28.19,25252.66,52.00
324858,19.73,28.22,20088.27,53.00
327858,19.72,28.19,19901.11,51.00
330858,19.72,28.20,25271.86,52.00
333858,19.70,28.26,22418.43,55.00
336858,19.69,28.25,21165.00,54.00
339858,19.68,28.27,18157.21,51.00
