Timestamp,Temperature (C),Humidity (%),Sound,Light
3822,21.85,38.55,0.00,254.00
6822,21.86,38.43,14880.78,349.00
9822,21.87,38.26,14992.66,351.00
12822,21.87,38.15,12107.09,363.00
15822,21.87,38.05,13755.95,363.00
18822,21.87,37.96,20139.16,363.00
21822,21.87,37.90,17233.86,362.00
24822,21.87,37.85,17406.56,363.00
27822,21.87,37.79,13813.95,363.00
30822,21.87,37.74,15377.64,363.00
33822,21.87,37.71,13261.96,363.00
36822,21.87,37.64,10272.97,362.00
39822,21.87,37.59,10263.73,363.00
42822,21.87,37.57,10686.08,362.00
45822,21.86,37.53,9396.57,363.00
48822,21.86,37.52,19717.30,362.00
51822,21.85,37.51,10668.85,363.00
54822,21.85,37.49,11116.22,363.00
57822,21.85,37.48,12836.67,392.00
60822,21.84,37.47,8934.79,362.00
63822,21.83,37.46,14746.43,363.00
66822,21.83,37.43,10893.39,355.00
69822,21.84,37.42,14125.33,363.00
72822,21.83,37.41,18530.93,363.00
75822,21.83,37.39,13949.85,362.00
78822,21.82,37.39,13395.28,361.00
81822,21.82,37.38,14171.50,362.00
84822,21.82,37.37,13266.02,361.00
87822,21.82,37.37,16193.77,362.00
90822,21.81,37.34,14421.35,362.00
93822,21.82,37.34,11631.16,362.00
96822,21.82,37.33,15798.30,363.00
99822,21.81,37.32,11410.47,362.00
102822,21.81,37.32,12633.61,363.00
105822,21.81,37.31,14175.88,362.00
108822,21.81,37.29,11000.08,362.00
111822,21.81,37.28,11275.34,362.00
114822,21.81,37.25,11232.68,362.00
117822,21.81,37.25,12148.60,367.00
120822,21.81,37.23,13886.65,363.00
123822,21.81,37.23,12495.57,362.00
126822,21.80,37.21,14365.83,362.00
129822,21.80,37.16,10419.23,363.00
132822,21.80,37.16,11531.17,363.00
135822,21.80,37.13,11224.90,363.00
138822,21.79,37.12,10487.84,362.00
141822,21.79,37.11,9833.41,362.00
144822,21.78,37.11,12835.88,362.00
147822,21.78,37.09,10084.42,362.00
150822,21.77,37.09,11474.47,362.00
153822,21.77,37.12,16133.46,361.00
156822,21.76,37.11,21783.33,361.00
159822,21.76,37.12,16257.67,362.00
162822,21.75,37.12,15576.30,363.00
165822,21.75,37.12,13676.25,363.00
168822,21.76,37.12,12539.53,362.00
171822,21.75,37.12,11683.39,363.00
174822,21.75,37.12,12870.47,364.00
177822,21.75,37.11,14916.49,367.00
180822,21.75,37.09,13395.88,362.00
183822,21.74,37.09,13480.44,362.00
186822,21.74,37.07,12867.09,361.00
189822,21.73,37.08,10659.55,362.00
192822,21.72,37.08,12560.17,361.00
195822,21.72,37.09,13857.46,362.00
198822,21.71,37.10,13944.72,363.00
201822,21.71,37.10,10259.73,362.00
204822,21.71,37.09,9991.83,362.00
207822,21.71,37.10,14738.94,362.00
210822,21.70,37.10,12616.00,359.00
213822,21.70,37.11,11222.14,362.00
216822,21.69,37.11,17377.51,361.00
219822,21.69,37.13,13455.63,361.00
222822,21.69,37.14,13673.17,359.00
225822,21.69,37.14,13072.28,362.00
228822,21.68,37.14,15866.22,362.00
231822,21.68,37.15,11971.70,362.00
234822,21.68,37.14,13278.80,362.00
237822,21.68,37.14,12496.88,361.00
240822,21.68,37.15,16180.16,361.00
243822,21.67,37.15,10657.04,361.00
246822,21.67,37.13,14560.69,373.00
249822,21.67,37.14,11471.53,362.00
252822,21.67,37.13,11694.98,361.00
255822,21.67,37.13,14326.47,362.00
258822,21.67,37.12,11027.34,362.00
261822,21.67,37.12,12520.57,360.00
264822,21.67,37.11,10929.25,360.00
267822,21.68,37.14,13507.71,360.00
270822,21.67,37.15,15832.96,360.00
273822,21.67,37.15,12480.42,360.00
276822,21.67,37.15,12552.49,361.00
279822,21.66,37.16,11530.80,357.00
282822,21.66,37.16,12152.29,360.00
285822,21.66,37.16,10897.81,360.00
288822,21.66,37.16,13826.14,358.00
291822,21.66,37.16,12929.17,356.00
294822,21.66,37.17,13362.81,349.00
297822,21.65,37.22,14615.88,357.00
300822,21.65,37.22,13503.51,357.00
303822,21.65,37.23,13747.31,377.00
306822,21.64,37.26,12673.75,357.00
309822,21.64,37.29,12892.05,357.00
312822,21.64,37.30,19100.41,359.00
315822,21.64,37.30,16994.69,360.00
318822,21.64,37.30,11882.64,360.00
321822,21.64,37.30,20861.27,360.00
324822,21.63,37.30,14355.30,356.00
327822,21.63,37.30,16941.94,359.00
330822,21.63,37.34,13300.69,361.00
333822,21.63,37.35,13076.77,386.00
336822,21.63,37.34,16895.52,360.00
339822,21.63,37.37,11102.93,359.00
342822,21.62,37.36,18353.67,372.00
345822,21.62,37.38,15552.20,368.00
348822,21.61,37.34,14596.45,359.00
351822,21.61,37.34,10784.81,359.00
354822,21.61,37.34,16604.13,359.00
357822,21.61,37.33,23053.83,361.00
360822,21.61,37.33,14619.02,362.00
363822,21.60,37.33,14940.88,362.00
366822,21.59,37.33,12027.59,354.00
369822,21.58,37.34,9407.02,362.00
372822,21.58,37.34,10453.38,361.00
375822,21.58,37.34,18996.99,351.00
378822,21.57,37.33,23361.41,362.00
381822,21.57,37.33,19905.96,362.00
384822,21.57,37.33,13765.27,361.00
387822,21.56,37.33,17296.32,362.00
390822,21.56,37.33,11420.69,362.00
393822,21.56,37.33,13436.56,361.00
396822,21.56,37.33,26848.54,353.00
399822,21.56,37.35,10856.76,361.00
402822,21.56,37.33,10927.60,363.00
405822,21.55,37.35,9369.40,362.00
408822,21.55,37.35,9471.03,362.00
411822,21.55,37.35,13197.48,362.00
414822,21.54,37.35,9037.62,363.00
417822,21.55,37.35,15028.35,362.00
420822,21.54,37.35,10468.81,359.00
423822,21.54,37.35,9571.80,361.00
426822,21.54,37.33,10971.74,361.00
429822,21.55,37.33,13135.51,361.00
432822,21.54,37.33,13849.55,361.00
435822,21.55,37.32,10634.56,361.00
438822,21.55,37.32,11878.97,361.00
441822,21.55,37.32,12624.55,362.00
444822,21.55,37.31,11083.43,361.00
447822,21.55,37.32,11429.01,361.00
450822,21.55,37.31,10472.03,360.00
453822,21.54,37.32,13754.39,362.00
456822,21.54,37.32,10137.84,362.00
459822,21.54,37.32,11330.20,359.00
462822,21.53,37.34,11020.37,372.00
465822,21.53,37.33,12194.32,361.00
468822,21.53,37.33,16745.61,361.00
471822,21.53,37.34,12195.57,361.00
474822,21.53,37.33,17285.34,361.00
477822,21.53,37.34,13594.87,362.00
480822,21.53,37.34,16015.20,362.00
483822,21.52,37.36,12477.12,362.00
486822,21.52,37.37,13576.79,361.00
489822,21.52,37.37,13982.21,361.00
492822,21.51,37.37,15551.21,361.00
495822,21.51,37.37,11446.57,362.00
498822,21.51,37.38,11515.37,362.00
501822,21.51,37.37,9962.68,361.00
504822,21.51,37.38,9640.31,359.00
507822,21.51,37.38,12711.73,360.00
510822,21.50,37.38,12966.33,362.00
513822,21.50,37.38,10210.21,361.00
516822,21.50,37.39,13421.64,361.00
519822,21.50,37.38,10786.63,361.00
522822,21.50,37.38,10685.45,361.00
525822,21.50,37.38,11704.19,362.00
528822,21.49,37.39,11162.45,362.00
531822,21.49,37.40,11111.09,362.00
534822,21.48,37.39,13577.50,361.00
537822,21.47,37.40,10592.27,361.00
540822,21.47,37.41,9991.95,362.00
543822,21.47,37.41,10004.06,360.00
546822,21.46,37.42,9819.26,361.00
549822,21.46,37.42,10528.41,361.00
552822,21.47,37.42,8656.09,361.00
555822,21.46,37.42,8556.24,361.00
558822,21.46,37.41,9281.43,361.00
561822,21.46,37.42,13280.07,361.00
564822,21.46,37.42,11464.59,362.00
567822,21.45,37.44,9952.06,361.00
570822,21.45,37.44,11117.39,360.00
573822,21.45,37.45,13022.80,361.00
576822,21.44,37.47,10952.08,362.00
579822,21.44,37.47,9587.07,361.00
582822,21.43,37.47,10990.86,361.00
585822,21.43,37.47,9007.24,360.00
588822,21.43,37.48,12414.91,363.00
591822,21.42,37.48,12717.03,361.00
594822,21.42,37.48,10520.06,360.00
597822,21.42,37.48,10399.21,361.00
600822,21.41,37.48,11839.30,373.00
603822,21.41,37.49,10003.18,361.00
606822,21.41,37.49,13948.43,361.00
609822,21.41,37.48,14843.62,361.00
612822,21.41,37.49,11654.69,361.00
615822,21.40,37.49,13636.16,361.00
618822,21.40,37.51,9635.05,361.00
621822,21.40,37.51,15193.25,360.00
624822,21.39,37.51,16733.51,360.00
627822,21.39,37.52,14165.67,381.00
