Timestamp,Temperature (C),Humidity (%),Sound,Light
8220000,20.25,29.72,20813.49,965.00
8223000,20.26,29.71,21666.51,966.00
8226000,20.26,29.71,15149.90,965.00
8229000,20.26,29.71,17886.43,965.00
8232000,20.26,29.71,19132.15,966.00
8235000,20.26,29.69,18710.66,966.00
8238000,20.26,29.70,17879.99,965.00
8241000,20.26,29.70,15262.69,966.00
8244000,20.26,29.70,24932.64,965.00
8247000,20.26,29.68,21717.42,965.00
8250000,20.26,29.67,15991.68,963.00
8253000,20.27,29.67,15204.23,966.00
8256000,20.27,29.66,25838.90,966.00
8259000,20.27,29.67,18334.10,966.00
8262000,20.27,29.66,19993.04,966.00
8265000,20.26,29.65,14803.87,975.00
8268000,20.27,29.65,23648.75,966.00
8271000,20.27,29.66,15764.69,966.00
8274000,20.26,29.66,20008.97,966.00
8277000,20.27,29.65,26809.75,966.00
8280000,20.27,29.65,22118.05,966.00
8283000,20.26,29.65,12696.44,960.00
8286000,20.27,29.66,12433.07,966.00
8289000,20.27,29.66,11978.25,967.00
8292000,20.26,29.65,13089.55,967.00
8295000,20.27,29.65,12984.92,967.00
8298000,20.27,29.65,13321.08,967.00
8301000,20.27,29.65,24775.74,964.00
8304000,20.27,29.65,21127.14,968.00
8307000,20.27,29.65,14278.14,967.00
8310000,20.27,29.65,27130.42,967.00
8313000,20.27,29.65,22614.18,968.00
8316000,20.27,29.65,16908.30,961.00
8319000,20.27,29.65,12665.89,967.00
8322000,20.27,29.63,16922.02,966.00
8325000,20.27,29.63,17997.84,969.00
8328000,20.27,29.63,24590.51,969.00
8331000,20.27,29.63,31533.19,969.00
8334000,20.27,29.63,17278.67,969.00
8337000,20.27,29.63,14308.04,969.00
8340000,20.27,29.63,21029.49,968.00
8343000,20.27,29.62,22991.56,969.00
8346000,20.28,29.65,26105.48,968.00
8349000,20.27,29.63,18050.38,969.00
8352000,20.27,29.63,18316.89,979.00
8355000,20.28,29.62,22114.36,970.00
8358000,20.28,29.63,19473.67,969.00
8361000,20.27,29.63,15325.14,969.00
8364000,20.27,29.62,20565.55,969.00
8367000,20.27,29.63,12877.42,969.00
8370000,20.27,29.65,10955.56,969.00
8373000,20.27,29.65,10630.81,969.00
8376000,20.27,29.66,11951.10,969.00
8379000,20.27,29.65,16571.79,969.00
8382000,20.27,29.65,12533.36,969.00
8385000,20.27,29.65,10922.73,969.00
8388000,20.27,29.65,13107.72,968.00
8391000,20.27,29.65,15663.34,969.00
8394000,20.27,29.65,14967.75,969.00
8397000,20.26,29.63,14497.43,968.00
8400000,20.27,29.65,19017.50,969.00
8403000,20.27,29.66,17994.29,968.00
8406000,20.27,29.66,12247.57,968.00
8409000,20.27,29.67,10711.82,968.00
8412000,20.28,29.67,13074.56,976.00
8415000,20.27,29.68,14761.33,968.00
8418000,20.28,29.67,14238.83,969.00
8421000,20.28,29.68,17749.92,968.00
8424000,20.28,29.68,21242.11,969.00
8427000,20.27,29.68,16706.84,969.00
8430000,20.28,29.68,15504.07,970.00
8433000,20.28,29.68,13173.39,970.00
8436000,20.28,29.68,15031.26,969.00
8439000,20.28,29.70,19000.99,970.00
8442000,20.27,29.71,12407.59,969.00
8445000,20.27,29.71,12760.25,969.00
8448000,20.28,29.71,13159.10,959.00
8451000,20.28,29.71,19261.16,969.00
8454000,20.28,29.71,17842.32,969.00
8457000,20.27,29.71,18581.06,969.00
8460000,20.27,29.72,28409.59,969.00
8463000,20.27,29.72,17536.44,969.00
8466000,20.28,29.72,33478.82,969.00
8469000,20.27,29.73,20709.59,969.00
8472000,20.28,29.75,14125.85,979.00
8475000,20.27,29.75,19083.71,970.00
8478000,20.28,29.73,13317.85,970.00
8481000,20.28,29.72,15878.36,959.00
8484000,20.27,29.72,47359.41,969.00
8487000,20.27,29.72,23241.18,969.00
8490000,20.27,29.71,35601.88,969.00
8493000,20.27,29.71,43242.06,970.00
8496000,20.28,29.71,22144.28,970.00
8499000,20.28,29.71,14844.61,970.00
8502000,20.28,29.71,26658.77,971.00
8505000,20.28,29.70,25738.67,971.00
8508000,20.28,29.70,32009.21,971.00
8511000,20.27,29.70,30596.03,971.00
8514000,20.28,29.70,23794.65,971.00
8517000,20.28,29.70,48847.33,970.00
8520000,20.27,29.71,26159.87,971.00
8523000,20.28,29.71,27272.82,970.00
8526000,20.28,29.72,35619.37,970.00
8529000,20.28,29.72,37649.71,971.00
8532000,20.28,29.73,24977.47,971.00
8535000,20.28,29.73,25079.15,971.00
8538000,20.28,29.75,25222.87,970.00
8541000,20.28,29.75,24998.76,971.00
8544000,20.29,29.76,24642.41,971.00
8547000,20.28,29.77,26759.08,970.00
8550000,20.28,29.78,15353.31,970.00
8553000,20.28,29.76,21847.80,969.00
8556000,20.29,29.78,27654.07,965.00
8559000,20.29,29.78,25019.02,971.00
8562000,20.29,29.78,21333.35,972.00
8565000,20.29,29.78,32015.87,970.00
8568000,20.29,29.78,15825.85,989.00
8571000,20.29,29.78,15163.94,972.00
8574000,20.29,29.78,20286.06,965.00
8577000,20.30,29.78,31233.33,972.00
8580000,20.30,29.77,16178.29,965.00
8583000,20.30,29.77,27540.71,971.00
8586000,20.30,29.77,14172.33,971.00
8589000,20.29,29.76,20277.25,971.00
8592000,20.30,29.77,13447.40,970.00
8595000,20.30,29.77,20123.68,971.00
8598000,20.30,29.80,19316.52,971.00
8601000,20.29,29.79,17526.78,971.00
8604000,20.30,29.81,12920.58,971.00
8607000,20.30,29.83,12773.19,970.00
8610000,20.29,29.83,17108.06,970.00
8613000,20.29,29.84,14941.94,970.00
8616000,20.30,29.84,16100.91,970.00
8619000,20.30,29.84,20539.24,970.00
8622000,20.30,29.89,13682.26,967.00
8625000,20.30,29.88,12897.10,970.00
8628000,20.30,29.92,11221.93,970.00
8631000,20.30,29.93,12615.87,970.00
8634000,20.30,29.97,10233.48,970.00
8637000,20.29,29.94,11081.86,970.00
8640000,20.29,29.98,10518.61,971.00
8643000,20.30,30.02,23009.88,972.00
8646000,20.29,30.03,11357.23,971.00
8649000,20.29,30.02,13675.16,970.00
8652000,20.30,30.00,16530.81,970.00
8655000,20.30,30.02,22583.59,975.00
8658000,20.30,30.00,23413.05,985.00
8661000,20.30,29.99,23046.15,970.00
8664000,20.31,29.98,21065.68,971.00
8667000,20.30,29.98,24565.88,971.00
8670000,20.30,29.97,36273.95,971.00
