Timestamp,Temperature (C),Humidity (%),Sound,Light
8220361,20.56,29.86,44149.33,778.00
8223361,20.55,29.86,36795.96,778.00
8226361,20.56,29.83,44092.21,780.00
8229361,20.56,29.83,44090.57,781.00
8232361,20.56,29.81,44090.57,783.00
8235361,20.56,29.80,44090.57,796.00
8241717,20.56,29.85,0.00,788.00
8244717,20.56,29.87,25892.61,789.00
8247717,20.56,29.91,28145.08,788.00
8250717,20.56,29.96,34010.27,790.00
8253717,20.56,30.00,29124.98,792.00
8256717,20.56,29.97,25361.08,793.00
8259717,20.57,29.97,16321.73,795.00
8262717,20.57,29.97,19421.97,797.00
8265717,20.56,30.00,14941.47,798.00
8268717,20.57,29.97,18183.00,798.00
8271717,20.57,29.96,15633.95,798.00
8274717,20.58,29.92,29511.31,799.00
8277717,20.58,29.90,17272.85,799.00
8280717,20.58,29.88,17020.70,800.00
8283717,20.58,29.87,22715.55,803.00
8286717,20.58,29.86,27276.27,803.00
8289717,20.58,29.85,27695.43,804.00
8292717,20.58,29.86,24824.36,806.00
8295717,20.58,29.86,29504.07,806.00
8298717,20.58,29.83,17852.67,806.00
8301717,20.57,29.83,29033.42,808.00
8304717,20.58,29.81,32659.87,809.00
8307717,20.57,29.79,31903.42,812.00
8310717,20.58,29.80,16585.40,814.00
8313717,20.57,29.81,24487.42,816.00
8316717,20.57,29.81,29866.53,818.00
8319717,20.57,29.79,24320.61,819.00
8322717,20.56,29.80,29411.11,819.00
8325717,20.56,29.75,20288.35,819.00
8328717,20.56,29.72,27123.93,818.00
8331717,20.55,29.71,29976.43,817.00
8334717,20.55,29.71,22043.48,817.00
8337717,20.55,29.72,16633.78,817.00
8340717,20.55,29.76,13390.18,816.00
8343717,20.55,29.78,17499.33,817.00
8346717,20.55,29.80,14305.43,818.00
8349717,20.55,29.81,13387.17,819.00
8352717,20.55,29.82,13786.06,818.00
8355717,20.55,29.84,16222.70,817.00
8358717,20.55,29.86,13106.92,816.00
8361717,20.55,29.84,19899.83,815.00
8364717,20.54,29.76,28653.19,814.00
8367717,20.55,29.72,15243.47,813.00
8370717,20.55,29.70,17081.33,810.00
8373717,20.54,29.69,23943.37,809.00
8376717,20.55,29.69,14114.12,809.00
8379717,20.55,29.69,15051.75,809.00
8382717,20.55,29.67,14109.50,810.00
8385717,20.55,29.66,14813.25,811.00
8388717,20.55,29.65,14661.55,824.00
8391717,20.54,29.64,13915.44,813.00
8394717,20.54,29.58,28878.84,818.00
8397717,20.54,29.54,16799.83,822.00
8400717,20.54,29.50,24623.15,822.00
8403717,20.54,29.50,22473.11,822.00
8406717,20.54,29.50,15010.73,822.00
8409717,20.54,29.52,27211.65,822.00
8412717,20.54,29.49,37682.41,819.00
8415717,20.55,29.48,14777.77,818.00
8418717,20.54,29.47,16463.39,818.00
8421717,20.54,29.48,20092.89,817.00
8424717,20.54,29.50,19840.88,816.00
8427717,20.54,29.54,28052.53,815.00
8430717,20.55,29.57,28662.42,814.00
8433717,20.55,29.59,24614.37,815.00
8436717,20.55,29.61,37989.62,807.00
8439717,20.55,29.61,29997.67,811.00
8442717,20.54,29.61,19156.96,810.00
8445717,20.54,29.64,17500.12,811.00
8448717,20.54,29.67,28253.40,813.00
8451717,20.54,29.69,15123.86,814.00
8454717,20.54,29.65,22882.51,815.00
8457717,20.54,29.62,46502.45,815.00
8460717,20.55,29.61,38835.30,816.00
8463717,20.55,29.60,46427.42,819.00
8466717,20.55,29.60,35043.49,819.00
8469717,20.55,29.60,24731.30,821.00
8472717,20.55,29.61,26588.32,822.00
8475717,20.54,29.62,38454.80,821.00
8478717,20.55,29.64,40685.70,823.00
8481717,20.55,29.66,31803.87,824.00
8484717,20.55,29.71,42315.29,822.00
8487717,20.55,29.72,22936.50,821.00
8490717,20.55,29.72,49238.70,836.00
8493717,20.55,29.74,45956.19,838.00
8496717,20.55,29.76,29125.06,837.00
8499717,20.55,29.81,41331.65,837.00
8502717,20.56,29.85,24333.89,839.00
8505717,20.55,29.87,22778.79,839.00
8508717,20.55,29.86,29426.22,839.00
8511717,20.55,29.83,32225.75,840.00
8514717,20.56,29.83,31919.74,840.00
8517717,20.56,29.85,26850.51,842.00
8520717,20.57,29.85,29846.61,843.00
8523717,20.56,29.82,18719.94,843.00
8526717,20.57,29.81,28868.48,842.00
8529717,20.57,29.81,38153.28,844.00
8532717,20.57,29.85,34036.77,844.00
8535717,20.58,29.87,24754.28,844.00
8538717,20.58,29.88,22322.56,848.00
8541717,20.58,29.87,18627.26,850.00
8544717,20.58,29.86,19673.56,851.00
8547717,20.58,29.87,23347.92,852.00
8550717,20.59,29.90,45996.12,852.00
8553717,20.59,29.87,21828.67,852.00
8556717,20.59,29.85,21312.84,849.00
8559717,20.59,29.84,17932.14,850.00
8562717,20.60,29.82,18864.65,847.00
8565717,20.59,29.82,15384.43,848.00
8568717,20.60,29.84,26144.37,846.00
8571717,20.60,29.85,17040.44,846.00
8574717,20.60,29.85,15882.10,841.00
8577717,20.59,29.82,17174.50,845.00
8580717,20.60,29.80,15263.55,844.00
8583717,20.60,29.80,20746.93,844.00
8586717,20.60,29.81,15422.59,843.00
8589717,20.61,29.80,16485.05,842.00
8592717,20.60,29.82,12749.00,837.00
8595717,20.61,29.89,17347.90,840.00
8598717,20.60,29.87,15577.82,839.00
8601717,20.61,29.90,14386.71,840.00
8604717,20.61,29.92,13205.95,838.00
8607717,20.61,29.90,10032.68,840.00
8610717,20.61,29.89,14025.14,831.00
8613717,20.61,29.87,12930.48,842.00
8616717,20.61,29.89,12055.77,842.00
8619717,20.61,29.92,12135.05,842.00
8622717,20.61,29.92,14324.19,841.00
8625717,20.62,29.92,19268.07,840.00
8628717,20.61,29.93,24537.96,837.00
8631717,20.61,29.96,28202.23,835.00
8634717,20.61,29.97,26771.57,832.00
8637717,20.61,29.95,20138.59,829.00
8640717,20.62,29.92,23348.36,829.00
8643717,20.62,29.92,20194.79,829.00
8646717,20.62,29.98,21469.02,832.00
8649717,20.62,30.02,21658.09,835.00
8652717,20.62,30.03,20279.41,837.00
8655717,20.63,30.03,22374.53,840.00
8658717,20.63,30.04,19014.86,833.00
8661717,20.63,30.03,18571.25,848.00
8664717,20.63,30.01,24683.83,852.00
8667717,20.63,30.00,16258.02,854.00
8670717,20.64,29.98,17870.09,855.00
8673717,20.64,29.98,26011.80,856.00
8676717,20.63,30.00,18333.46,856.00
8679717,20.63,30.04,21432.74,866.00
8682717,20.63,30.03,12362.61,850.00
8685717,20.63,30.00,11453.29,846.00
8688717,20.64,30.00,12283.47,842.00
8691717,20.64,30.02,12296.97,844.00
8694717,20.63,30.02,22656.40,842.00
8697717,20.64,30.05,11206.25,842.00
8700717,20.64,30.11,13375.60,842.00
8703717,20.64,30.15,10351.69,845.00
8706717,20.64,30.22,9856.65,846.00
8709717,20.64,30.22,12276.26,845.00
8712717,20.64,30.20,11595.87,846.00
8715717,20.64,30.23,10841.65,849.00
8718717,20.65,30.24,10361.88,851.00
8721717,20.65,30.24,11740.23,851.00
8724717,20.65,30.30,10133.61,854.00
8727717,20.65,30.29,13380.31,850.00
8730717,20.66,30.29,11538.38,857.00
8733717,20.65,30.34,10597.77,857.00
8736717,20.66,30.36,13913.82,857.00
8739717,20.66,30.33,14458.34,858.00
8742717,20.67,30.32,10512.14,858.00
8745717,20.67,30.36,13198.70,859.00
8748717,20.68,30.44,12911.11,860.00
8751717,20.68,30.46,12550.76,860.00
8754717,20.68,30.51,17141.43,862.00
8757717,20.69,30.55,17920.23,863.00
8760717,20.69,30.58,11025.94,865.00
8763717,20.69,30.64,10632.75,865.00
8766717,20.69,30.62,13802.57,865.00
8769717,20.69,30.56,24165.10,866.00
8772717,20.70,30.56,12266.36,865.00
8775717,20.70,30.61,11316.81,866.00
8778717,20.70,30.69,15003.91,867.00
8781717,20.71,30.70,11908.43,868.00
8784717,20.71,30.68,11333.25,869.00
8787717,20.71,30.71,10603.97,870.00
8790717,20.72,30.65,17534.15,870.00
8793717,20.73,30.61,12758.90,869.00
8796717,20.73,30.60,22165.18,871.00
