Timestamp,Temperature (C),Humidity (%),Sound,Light
3000,22.38,26.22,0.00,420.00
6000,22.63,26.01,16106.97,415.00
9000,22.61,26.00,16938.05,417.00
12000,22.59,25.76,13643.11,419.00
15000,22.56,25.63,18002.29,418.00
18000,22.53,25.59,19210.18,409.00
21000,22.51,25.53,17383.56,418.00
24000,22.47,25.51,12246.04,418.00
27000,22.45,25.56,21260.41,418.00
30000,22.42,25.52,21037.13,410.00
33000,22.40,25.50,22846.82,418.00
36000,22.37,25.51,18731.36,420.00
39000,22.35,25.50,22407.95,422.00
42000,22.32,25.43,19543.77,422.00
45000,22.30,25.48,24186.74,423.00
48000,22.26,25.48,19891.09,425.00
51000,22.24,25.46,20905.21,425.00
54000,22.21,25.46,27831.43,427.00
57000,22.19,25.45,49999.46,429.00
60000,22.16,25.41,30935.38,428.00
63000,22.14,25.48,24555.64,433.00
66000,22.11,25.39,20124.82,429.00
69000,22.09,25.39,14826.99,428.00
72000,22.06,25.40,24886.75,429.00
75000,22.05,25.42,19008.80,431.00
78000,22.02,25.44,24508.19,428.00
81000,21.99,25.48,17906.49,427.00
84000,21.97,25.51,22690.55,425.00
87000,21.94,25.49,22893.04,424.00
90000,21.92,25.52,21764.58,421.00
93000,21.90,25.55,21764.00,419.00
96000,21.88,25.55,19747.67,419.00
99000,21.87,25.61,19794.85,418.00
102000,21.84,25.60,18257.15,420.00
105000,21.83,25.60,18610.25,422.00
108000,21.81,25.62,17729.83,422.00
111000,21.79,25.62,17270.40,422.00
114000,21.77,25.63,22259.33,422.00
117000,21.75,25.67,17857.53,413.00
120000,21.73,25.68,15076.88,422.00
123000,21.71,25.68,17160.27,424.00
126000,21.69,25.69,15899.34,426.00
129000,21.68,25.71,20885.28,426.00
132000,21.66,25.73,19185.00,426.00
135000,21.64,25.76,20823.38,426.00
138000,21.62,25.78,17169.57,425.00
141000,21.60,25.80,14137.38,418.00
144000,21.58,25.82,13739.21,425.00
147000,21.57,25.84,11939.38,426.00
150000,21.55,25.86,15887.47,436.00
153000,21.53,25.90,23431.28,428.00
156000,21.51,25.91,15523.91,428.00
159000,21.50,25.97,18320.11,435.00
162000,21.48,25.97,13468.13,429.00
165000,21.47,25.98,15426.02,429.00
168000,21.45,26.00,11408.84,427.00
171000,21.43,26.06,14989.34,427.00
174000,21.42,26.07,16824.16,426.00
177000,21.40,26.07,34122.89,417.00
180000,21.38,26.15,14843.30,423.00
183000,21.37,26.14,14327.20,422.00
186000,21.35,26.16,21554.04,421.00
189000,21.34,26.20,17333.40,419.00
192000,21.32,26.18,16832.36,417.00
195000,21.30,26.18,24438.51,418.00
198000,21.29,26.19,24411.09,417.00
201000,21.27,26.21,21679.42,416.00
204000,21.26,26.22,15714.93,416.00
207000,21.25,26.28,11921.16,414.00
210000,21.24,26.32,10816.26,414.00
213000,21.22,26.34,11088.29,413.00
216000,21.21,26.37,15893.25,412.00
219000,21.19,26.38,14325.81,409.00
222000,21.17,26.39,13536.60,408.00
225000,21.15,26.42,14354.52,405.00
228000,21.14,26.47,13802.45,404.00
231000,21.13,26.51,21701.21,403.00
234000,21.12,26.56,13728.41,402.00
237000,21.11,26.59,14973.62,401.00
240000,21.11,26.60,23019.85,400.00
243000,21.09,26.64,17792.82,398.00
246000,21.08,26.64,17162.23,408.00
249000,21.06,26.66,17355.78,395.00
252000,21.06,26.69,18693.28,392.00
255000,21.05,26.67,14981.75,389.00
258000,21.04,26.72,12332.10,383.00
261000,21.02,26.70,14443.33,377.00
264000,21.02,26.70,31757.85,369.00
267000,21.00,26.71,20628.49,363.00
270000,21.00,26.73,21465.33,351.00
273000,20.98,26.76,18768.62,355.00
276000,20.98,26.79,18986.06,350.00
279000,20.96,26.82,15944.96,348.00
282000,20.95,26.84,14852.10,349.00
285000,20.94,26.90,30076.19,345.00
288000,20.94,26.92,19000.70,344.00
291000,20.92,26.92,14949.29,341.00
294000,20.91,26.95,20367.65,339.00
297000,20.90,26.97,17080.47,338.00
300000,20.90,27.01,14189.22,341.00
303000,20.89,27.05,16476.59,339.00
306000,20.88,27.09,15264.55,340.00
309000,20.87,27.11,16394.13,344.00
312000,20.86,27.14,16995.10,342.00
315000,20.85,27.16,12105.31,344.00
318000,20.84,27.16,12885.80,345.00
321000,20.83,27.17,13883.50,346.00
324000,20.82,27.20,10928.31,347.00
327000,20.82,27.21,12694.98,350.00
330000,20.80,27.23,15990.14,350.00
333000,20.79,27.24,17524.56,351.00
336000,20.79,27.24,18216.88,351.00
339000,20.78,27.24,14730.89,351.00
342000,20.77,27.27,14065.75,351.00
345000,20.76,27.28,13032.76,351.00
348000,20.75,27.30,15896.76,348.00
351000,20.74,27.31,15522.62,346.00
354000,20.74,27.33,17913.83,345.00
357000,20.73,27.33,13926.19,346.00
360000,20.72,27.36,19126.35,346.00
363000,20.71,27.36,15437.12,347.00
366000,20.71,27.36,14598.86,344.00
369000,20.70,27.40,11792.13,342.00
372000,20.69,27.43,12762.72,338.00
375000,20.69,27.46,12623.65,334.00
378000,20.68,27.48,11860.58,331.00
381000,20.67,27.49,17899.90,330.00
384000,20.67,27.50,11873.80,330.00
387000,20.65,27.50,12994.12,329.00
390000,20.65,27.50,15699.98,331.00
393000,20.64,27.53,13385.17,325.00
396000,20.64,27.54,14518.53,333.00
399000,20.63,27.54,13280.95,333.00
402000,20.63,27.56,14924.33,335.00
405000,20.63,27.56,14306.10,334.00
408000,20.62,27.56,14791.00,333.00
411000,20.61,27.57,17432.95,335.00
414000,20.62,27.60,16950.74,336.00
417000,20.61,27.63,14764.42,336.00
420000,20.60,27.66,15249.54,336.00
423000,20.60,27.65,19498.15,335.00
426000,20.60,27.66,16237.66,338.00
429000,20.59,27.67,20662.08,338.00
432000,20.58,27.68,16273.99,338.00
435000,20.58,27.69,13649.76,339.00
438000,20.58,27.72,12829.35,340.00
441000,20.57,27.73,15921.95,339.00
444000,20.57,27.70,20984.39,340.00
447000,20.56,27.72,20420.30,340.00
450000,20.56,27.72,14244.72,340.00
453000,20.55,27.73,22986.52,339.00
456000,20.55,27.75,23795.16,338.00
459000,20.54,27.78,16339.18,336.00
462000,20.54,27.79,15779.94,334.00
465000,20.54,27.79,14423.35,334.00
468000,20.53,27.80,13323.79,332.00
471000,20.53,27.81,13217.36,331.00
474000,20.52,27.82,13851.81,331.00
477000,20.51,27.82,12760.25,332.00
480000,20.51,27.83,17282.36,333.00
483000,20.50,27.85,18895.86,334.00
486000,20.50,27.87,18159.46,335.00
489000,20.50,27.87,16270.81,337.00
492000,20.49,27.88,15956.76,338.00
495000,20.49,27.91,15190.40,339.00
498000,20.48,27.89,20091.92,340.00
501000,20.48,27.89,18005.69,341.00
504000,20.47,27.88,15318.03,341.00
507000,20.46,27.88,14413.98,342.00
510000,20.46,27.89,14524.62,342.00
513000,20.46,27.90,12932.27,343.00
516000,20.46,27.92,14072.26,342.00
519000,20.45,27.93,15554.10,342.00
522000,20.45,27.93,13371.71,343.00
525000,20.44,27.94,12201.13,344.00
528000,20.44,27.96,13330.27,345.00
531000,20.44,27.98,14396.94,347.00
