Timestamp,Temperature (C),Humidity (%),Sound,Light
3000,22.08,27.44,0.00,543.00
6000,22.33,27.30,20282.98,544.00
9000,22.32,27.27,14237.62,538.00
12000,22.30,27.26,18081.54,538.00
15000,22.29,26.99,34899.98,540.00
18000,22.27,27.05,21482.55,540.00
21000,22.25,27.09,19214.38,541.00
24000,22.24,27.10,23429.66,551.00
27000,22.23,27.10,18704.66,543.00
30000,22.22,27.04,18139.55,543.00
33000,22.21,27.15,18637.24,544.00
36000,22.20,27.21,12962.16,546.00
39000,22.18,27.22,12239.16,548.00
42000,22.18,27.21,20072.38,546.00
45000,22.17,27.19,30599.19,546.00
48000,22.15,27.11,32181.53,545.00
51000,22.14,27.00,15383.56,545.00
54000,22.12,26.93,16214.65,544.00
57000,22.11,26.92,18804.99,545.00
60000,22.09,26.82,13710.31,546.00
63000,22.08,26.75,21243.19,548.00
66000,22.07,26.76,21992.46,549.00
69000,22.05,26.76,14356.88,551.00
72000,22.05,26.69,21654.96,553.00
75000,22.03,26.52,20267.88,556.00
78000,22.02,26.58,19725.88,554.00
81000,22.00,26.64,41163.91,556.00
84000,21.98,26.64,19026.67,556.00
87000,21.97,26.60,17456.57,557.00
90000,21.96,26.63,15586.22,557.00
93000,21.95,26.69,15003.58,557.00
96000,21.93,26.70,19509.10,556.00
99000,21.92,26.67,20280.29,555.00
102000,21.91,26.69,24265.72,553.00
105000,21.90,26.62,17933.11,552.00
108000,21.89,26.67,18049.62,549.00
111000,21.88,26.66,24992.70,547.00
114000,21.87,26.62,16070.59,545.00
117000,21.85,26.66,19621.74,542.00
120000,21.83,26.68,11668.58,541.00
123000,21.82,26.71,15213.16,540.00
126000,21.80,26.69,16219.19,540.00
129000,21.79,26.64,16989.16,540.00
132000,21.76,26.57,12988.46,538.00
135000,21.74,26.59,23304.22,540.00
138000,21.73,26.70,16863.03,544.00
141000,21.71,26.75,18061.18,544.00
144000,21.70,26.81,16009.44,545.00
147000,21.69,26.82,16727.03,546.00
150000,21.68,26.86,15876.83,549.00
153000,21.66,26.84,19345.67,550.00
156000,21.64,26.84,16837.01,551.00
159000,21.64,26.83,19256.18,551.00
162000,21.63,26.84,18446.91,548.00
165000,21.62,26.82,12723.45,560.00
168000,21.60,26.83,13511.83,552.00
171000,21.58,26.86,10485.43,553.00
174000,21.57,26.90,13273.51,562.00
177000,21.56,26.94,17092.90,556.00
180000,21.55,26.90,16325.26,557.00
183000,21.53,26.87,16410.87,558.00
186000,21.52,26.91,13885.15,556.00
189000,21.50,26.95,17525.00,556.00
192000,21.49,26.99,12157.46,555.00
195000,21.47,26.99,12672.94,552.00
198000,21.46,26.99,24107.54,549.00
201000,21.45,27.03,17671.90,548.00
204000,21.44,27.05,15923.71,545.00
207000,21.43,27.04,13808.04,542.00
210000,21.41,27.03,16673.71,539.00
213000,21.40,27.03,15711.98,535.00
216000,21.39,27.06,18922.58,533.00
219000,21.38,27.11,19659.25,532.00
222000,21.37,27.08,13129.00,532.00
225000,21.36,27.10,17686.17,530.00
228000,21.34,27.10,15721.10,531.00
231000,21.33,27.09,10924.63,530.00
234000,21.31,27.09,11445.67,529.00
237000,21.30,27.12,10797.23,531.00
240000,21.29,27.14,16165.29,527.00
243000,21.28,27.18,12545.48,525.00
246000,21.27,27.20,10130.41,523.00
249000,21.26,27.19,14899.09,520.00
252000,21.24,27.22,14519.26,522.00
255000,21.23,27.24,16259.35,520.00
258000,21.22,27.26,14094.09,520.00
261000,21.21,27.25,13714.42,517.00
264000,21.20,27.26,19114.26,513.00
267000,21.18,27.28,16663.32,510.00
270000,21.18,27.29,21124.40,506.00
273000,21.17,27.31,34536.02,499.00
276000,21.17,27.31,20472.77,496.00
279000,21.16,27.32,19147.98,494.00
282000,21.14,27.32,13956.62,489.00
285000,21.14,27.29,17224.08,482.00
288000,21.13,27.29,28922.04,476.00
291000,21.12,27.27,23214.21,472.00
294000,21.11,27.29,18501.71,466.00
297000,21.11,27.30,21410.51,465.00
300000,21.09,27.30,12783.08,460.00
303000,21.09,27.31,16835.86,457.00
306000,21.08,27.31,12172.27,455.00
309000,21.07,27.31,15038.33,452.00
312000,21.06,27.29,15010.45,447.00
315000,21.06,27.32,17147.48,443.00
318000,21.04,27.36,19128.61,439.00
321000,21.04,27.37,14374.09,435.00
324000,21.04,27.37,12709.29,434.00
327000,21.02,27.40,14611.09,434.00
330000,21.01,27.41,12430.99,433.00
333000,21.00,27.42,14114.91,434.00
336000,20.99,27.43,14549.66,435.00
339000,20.98,27.44,12770.57,446.00
342000,20.97,27.45,9892.63,444.00
345000,20.97,27.47,11127.21,442.00
348000,20.96,27.48,10576.10,453.00
351000,20.95,27.48,11999.57,449.00
354000,20.95,27.48,12221.77,452.00
357000,20.93,27.48,14261.25,454.00
360000,20.93,27.49,16618.15,453.00
